Wavenumber;HDPE;PS;PA6;PET;PMMA;PP
2952.4829;94.2457;97.4089;89.1247;101.72;97.57;89.3929
2954.4114;94.424;97.5088;89.8486;101.704;97.6472;89.556
2956.3398;94.5731;97.5902;90.5139;101.688;97.7577;89.8707
2958.2683;94.6962;97.6558;91.1469;101.674;97.8836;90.3147
2960.1968;94.7974;97.7091;91.7722;101.664;98.0087;90.8812
2962.1252;94.8812;97.7532;92.4023;101.658;98.1212;91.5637
2964.0537;94.9499;97.7893;93.0351;101.654;98.2142;92.3396
2965.9822;95.0039;97.8174;93.6572;101.651;98.2839;93.1664
2967.9106;95.0421;97.8363;94.2501;101.649;98.3279;93.9908
2969.8391;95.0642;97.845;94.7955;101.649;98.3437;94.7635
2971.7676;95.0721;97.844;95.2804;101.652;98.3295;95.4515
2973.696;95.0699;97.8356;95.699;101.66;98.2865;96.0404
2975.6245;95.0626;97.824;96.054;101.673;98.2215;96.5305
2977.553;95.0547;97.8138;96.3549;101.69;98.1473;96.9306
2979.4814;95.0488;97.8089;96.6134;101.71;98.0801;97.2538
2981.4099;95.0448;97.8102;96.8384;101.731;98.0338;97.5148
2983.3384;95.0387;97.8144;97.0327;101.752;98.0146;97.7283
2985.2668;95.0225;97.8146;97.194;101.773;98.0199;97.9057
2987.1953;94.9843;97.8012;97.3192;101.794;98.0407;98.0541
2989.1238;94.911;97.7655;97.409;101.813;98.0679;98.176
2991.0522;94.794;97.7028;97.4697;101.828;98.0974;98.272
2992.9807;94.6354;97.6149;97.5107;101.838;98.1314;98.3436
2994.9092;94.4514;97.5114;97.5401;101.842;98.1758;98.3948
2996.8376;94.2691;97.407;97.5616;101.841;98.2353;98.4316
2998.7661;94.1177;97.3173;97.5747;101.839;98.3112;98.4598
3000.6946;94.0174;97.2538;97.577;101.839;98.4012;98.4841
3002.623;93.9713;97.2199;97.568;101.84;98.502;98.507
3004.5515;93.9623;97.2088;97.5501;101.84;98.6105;98.5294
3006.48;93.9572;97.2041;97.5275;101.836;98.7244;98.551
3008.4084;93.912;97.1815;97.5037;101.827;98.8406;98.5703
3010.3369;93.7792;97.1124;97.4799;101.814;98.954;98.586
3012.2654;93.5161;96.97;97.4547;101.804;99.0586;98.5976
3014.1938;93.0979;96.7381;97.4251;101.801;99.1499;98.6061
3016.1223;92.5325;96.4203;97.3881;101.808;99.227;98.614
3018.0508;91.8719;96.0465;97.3419;101.822;99.293;98.6233
3019.9792;91.2107;95.671;97.286;101.836;99.3517;98.6339
3021.9077;90.6673;95.3612;97.2211;101.847;99.4059;98.6435
3023.8362;90.352;95.1788;97.1479;101.852;99.4551;98.6497
3025.7646;90.3322;95.1613;97.0668;101.853;99.4973;98.6517
3027.6931;90.6108;95.31;96.9774;101.855;99.5315;98.6522
3029.6216;91.1249;95.5908;96.8788;101.861;99.5594;98.6555
3031.55;91.769;95.9469;96.7695;101.869;99.5858;98.6651
3033.4785;92.4298;96.3173;96.6486;101.878;99.6159;98.6807
3035.407;93.0187;96.6546;96.5157;101.883;99.6523;98.6986
3037.3354;93.4877;96.932;96.3711;101.884;99.6942;98.7139
3039.2639;93.8262;97.141;96.2156;101.882;99.7377;98.7234
3041.1924;94.0447;97.2835;96.05;101.878;99.7783;98.727
3043.1208;94.1592;97.3635;95.8753;101.873;99.8127;98.7271
3045.0493;94.1805;97.3837;95.6941;101.868;99.8399;98.7265
3046.9778;94.1142;97.3466;95.511;101.862;99.8608;98.7262
3048.9063;93.9664;97.2579;95.3339;101.855;99.8768;98.7259
3050.8347;93.7522;97.1298;95.173;101.851;99.8895;98.7244
3052.7632;93.5017;96.9822;95.0383;101.85;99.8997;98.7208
3054.6917;93.2586;96.841;94.9375;101.853;99.9086;98.7157
3056.6201;93.0726;96.733;94.8731;101.857;99.9166;98.71
3058.5486;92.9857;96.6801;94.8424;101.858;99.9245;98.7051
3060.4771;93.02;96.6942;94.8391;101.853;99.9328;98.7019
3062.4055;93.1694;96.7736;94.8561;101.844;99.9417;98.7013
3064.334;93.4018;96.903;94.8879;101.833;99.9514;98.7038
3066.2625;93.6676;97.0569;94.9308;101.828;99.9613;98.7091
3068.1909;93.9134;97.2054;94.9825;101.83;99.9706;98.716
3070.1194;94.0955;97.3208;95.0399;101.839;99.9781;98.7226
3072.0479;94.1884;97.3849;95.0991;101.85;99.9829;98.727
3073.9763;94.1896;97.3931;95.1559;101.859;99.985;98.7287
3075.9048;94.12;97.3562;95.2082;101.863;99.9851;98.7288
3077.8333;94.0201;97.2981;95.2565;101.862;99.9846;98.7289
3079.7617;93.9411;97.2495;95.304;101.859;99.9845;98.7301
3081.6902;93.9299;97.2378;95.3543;101.858;99.9854;98.7319
3083.6187;94.0139;97.2786;95.4091;101.86;99.9867;98.7326
3085.5471;94.191;97.3711;95.4675;101.866;99.9878;98.7306
3087.4756;94.4314;97.5003;95.5273;101.876;99.9886;98.7258
3089.4041;94.6892;97.6434;95.5876;101.887;99.9894;98.7192
3091.3325;94.9188;97.7775;95.6494;101.897;99.9906;98.7127
3093.261;95.0891;97.8861;95.7159;101.904;99.9928;98.7075
3095.1895;95.1908;97.9614;95.7896;101.907;99.9961;98.7039
3097.1179;95.2345;98.0044;95.8712;101.904;100.001;98.7013
3099.0464;95.2439;98.023;95.958;101.899;100.006;98.6989
3100.9749;95.2452;98.029;96.0456;101.891;100.011;98.6964
3102.9033;95.2595;98.034;96.1299;101.884;100.015;98.6937
3104.8318;95.2977;98.0474;96.2083;101.878;100.016;98.6914
3106.7603;95.3603;98.0738;96.2806;101.875;100.013;98.69
3108.6887;95.4402;98.1132;96.3477;101.874;100.008;98.6899
3110.6172;95.5261;98.1613;96.4107;101.875;100.002;98.6916
3112.5457;95.6069;98.2121;96.4697;101.876;99.9972;98.6946
3114.4741;95.6743;98.2586;96.523;101.877;99.9953;98.6974
3116.4026;95.7236;98.2956;96.5677;101.876;99.9953;98.6977
3118.3311;95.7542;98.3198;96.6003;101.875;99.9951;98.6934
3120.2595;95.7681;98.3308;96.6191;101.874;99.993;98.684
3122.188;95.7695;98.331;96.6255;101.874;99.9892;98.6717
3124.1165;95.764;98.3246;96.6235;101.877;99.9859;98.6603
3126.0449;95.7577;98.3164;96.6182;101.88;99.9863;98.654
3127.9734;95.7556;98.3102;96.613;101.884;99.9924;98.6544
3129.9019;95.7598;98.3077;96.6078;101.89;100.004;98.6602
3131.8303;95.7689;98.309;96.5997;101.897;100.017;98.6673
3133.7588;95.7786;98.3126;96.5852;101.905;100.03;98.6716
3135.6873;95.784;98.3167;96.5626;101.915;100.04;98.6707
3137.6157;95.7821;98.3196;96.533;101.924;100.046;98.665
3139.5442;95.7731;98.3198;96.4983;101.93;100.047;98.6568
3141.4727;95.7604;98.3164;96.4591;101.934;100.045;98.6486
3143.4011;95.7483;98.3091;96.4138;101.934;100.04;98.6421
3145.3296;95.7405;98.2994;96.3604;101.932;100.032;98.6374
3147.2581;95.7385;98.2898;96.299;101.929;100.023;98.6346
3149.1865;95.7407;98.283;96.2326;101.925;100.015;98.6333
3151.115;95.7441;98.2805;96.1663;101.922;100.008;98.633
3153.0435;95.7447;98.2812;96.1032;101.921;100.006;98.6331
3154.9719;95.74;98.2823;96.0422;101.921;100.007;98.632
3156.9004;95.7296;98.2809;95.9778;101.924;100.012;98.6283
3158.8289;95.7154;98.276;95.9033;101.925;100.017;98.6214
3160.7573;95.701;98.2693;95.8142;101.92;100.022;98.6126
3162.6858;95.6903;98.2636;95.7102;101.91;100.024;98.6044
3164.6143;95.6856;98.2615;95.5948;101.897;100.025;98.5991
3166.5427;95.6878;98.2628;95.4725;101.886;100.025;98.5977
3168.4712;95.6971;98.274;95.3426;101.903;100.034;98.6007
3170.3997;95.7079;98.2767;95.2156;101.913;100.039;98.6016
3172.3281;95.7183;98.278;95.0886;101.932;100.048;98.5987
3174.2566;95.7245;98.2782;94.9633;101.95;100.058;98.59
3176.1851;95.7241;98.2784;94.8421;101.962;100.067;98.5761
3178.1135;95.7168;98.2787;94.7283;101.964;100.07;98.5595
3180.042;95.7049;98.2776;94.624;101.958;100.068;98.5442
3181.9705;95.6922;98.273;94.5301;101.951;100.062;98.5332
3183.8989;95.6822;98.264;94.4457;101.949;100.054;98.5275
3185.8274;95.6761;98.2514;94.3689;101.954;100.048;98.5249
3187.7559;95.6723;98.2379;94.2981;101.965;100.043;98.5221
3189.6843;95.6684;98.2264;94.2326;101.98;100.041;98.5165
3191.6128;95.6631;98.2189;94.1728;101.992;100.042;98.508
3193.5413;95.6572;98.2158;94.1188;101.999;100.044;98.5002
3195.4697;95.6533;98.216;94.0693;102;100.047;98.4975
3197.3982;95.6529;98.2183;94.0208;101.997;100.052;98.5027
3199.3267;95.6558;98.2217;93.9685;101.992;100.056;98.5151
3201.2551;95.6601;98.2262;93.9092;101.986;100.06;98.5302
3203.1836;95.6642;98.2327;93.8433;101.981;100.065;98.5435
3205.1121;95.6684;98.2421;93.7749;101.975;100.072;98.553
3207.0405;95.675;98.2549;93.7095;101.966;100.082;98.5604
3208.969;95.6858;98.2704;93.6495;101.955;100.093;98.5695
3210.8975;95.7001;98.2864;93.5917;101.943;100.103;98.5829
3212.8259;95.7149;98.3;93.5278;101.933;100.107;98.6001
3214.7544;95.726;98.3087;93.448;101.929;100.104;98.6171
3216.6829;95.7312;98.3113;93.3463;101.932;100.098;98.6297
3218.6113;95.7311;98.3092;93.2227;101.942;100.091;98.636
3220.5398;95.728;98.3045;93.0823;101.956;100.088;98.6377
3222.4683;95.7243;98.2995;92.9314;101.97;100.087;98.6379
3224.3967;95.7206;98.2947;92.7734;101.981;100.088;98.6393
3226.3252;95.7166;98.2893;92.6079;101.988;100.087;98.6416
3228.2537;95.7119;98.2823;92.4323;101.991;100.082;98.6427
3230.1821;95.7077;98.2733;92.2444;101.992;100.076;98.6407
3232.1106;95.7051;98.264;92.0446;101.989;100.073;98.6362
3234.0391;95.7045;98.2567;91.835;101.984;100.072;98.6321
3235.9675;95.7043;98.2528;91.6167;101.976;100.075;98.6325
3237.896;95.7017;98.2522;91.3885;101.967;100.078;98.6396
3239.8245;95.6951;98.2529;91.147;101.959;100.079;98.6522
3241.7529;95.6854;98.2526;90.889;101.955;100.079;98.6665
3243.6814;95.6754;98.2505;90.6143;101.954;100.079;98.6778
3245.6099;95.6686;98.2474;90.3271;101.956;100.081;98.6836
3247.5383;95.6663;98.2449;90.0333;101.961;100.086;98.684
3249.4668;95.6678;98.2442;89.7365;101.966;100.092;98.6806
3251.3953;95.6706;98.2446;89.4355;101.972;100.095;98.6754
3253.3237;95.6728;98.2446;89.1244;101.975;100.092;98.6691
3255.2522;95.674;98.2429;88.7961;101.976;100.085;98.6618
3257.1807;95.6754;98.24;88.4476;101.973;100.075;98.6543
3259.1091;95.6783;98.2378;88.0814;101.97;100.066;98.649
3261.0376;95.6829;98.2383;87.7051;101.968;100.061;98.6489
3262.9661;95.6876;98.2423;87.3261;101.969;100.061;98.6557
3264.8945;95.6896;98.2489;86.9484;101.975;100.065;98.6677
3266.823;95.6869;98.2562;86.5706;101.983;100.07;98.6806
3268.7515;95.6792;98.2628;86.1875;101.991;100.075;98.6894
3270.6799;95.6688;98.2683;85.7932;101.994;100.081;98.6913
3272.6084;95.6601;98.2728;85.3828;101.993;100.087;98.687
3274.5369;95.6574;98.2767;84.9527;101.988;100.093;98.6797
3276.4653;95.6628;98.2796;84.4993;101.983;100.098;98.6728
3278.3938;95.6742;98.281;84.0185;101.98;100.1;98.6678
3280.3223;95.6866;98.2808;83.5082;101.98;100.097;98.6637
3282.2507;95.6935;98.2795;82.9721;101.984;100.088;98.6591
3284.1792;95.691;98.2783;82.4255;101.991;100.078;98.6534
3286.1077;95.6794;98.2782;81.8978;102;100.071;98.6475
3288.0361;95.6627;98.2792;81.432;102.007;100.07;98.6434
3289.9646;95.6467;98.2803;81.0796;102.012;100.076;98.6423
3291.8931;95.636;98.2806;80.8933;102.013;100.088;98.6441
3293.8215;95.6321;98.2792;80.917;102.01;100.1;98.6476
3295.75;95.6339;98.2759;81.1782;102.005;100.109;98.6518
3297.6785;95.6385;98.2712;81.682;101.998;100.112;98.6559
3299.6069;95.6436;98.266;82.4095;101.988;100.111;98.6601
3301.5354;95.6474;98.2607;83.3188;101.978;100.108;98.6642
3303.4639;95.6487;98.2547;84.3506;101.967;100.105;98.6676
3305.3923;95.6467;98.2468;85.4362;101.959;100.103;98.6687
3307.3208;95.6407;98.2355;86.508;101.957;100.101;98.6659
3309.2493;95.6304;98.2205;87.5102;101.962;100.099;98.6586
3311.1777;95.6172;98.2037;88.4085;101.975;100.097;98.6479
3313.1062;95.604;98.1891;89.1937;101.989;100.093;98.6362
3315.0347;95.5948;98.181;89.8798;102.002;100.09;98.6263
3316.9631;95.5933;98.1819;90.4953;102.01;100.09;98.6206
3318.8916;95.6014;98.1909;91.0715;102.013;100.092;98.6201
3320.8201;95.6178;98.205;91.632;102.011;100.099;98.6246
3322.7485;95.6382;98.2207;92.1864;102.008;100.11;98.6333
3324.677;95.6568;98.2362;92.7301;102.005;100.122;98.6447
3326.6055;95.6691;98.2518;93.2488;102.004;100.134;98.6572
3328.5339;95.6737;98.2684;93.7266;102.005;100.144;98.6685
3330.4624;95.6732;98.2852;94.1527;102.005;100.151;98.6765
3332.3909;95.6712;98.2992;94.5246;102.004;100.154;98.6796
3334.3193;95.6701;98.3063;94.8472;102;100.154;98.6779
3336.2478;95.6696;98.3041;95.1292;101.993;100.151;98.6731
3338.1763;95.6667;98.2929;95.3786;101.984;100.146;98.6676
3340.1047;95.6595;98.2765;95.6006;101.975;100.138;98.6631
3342.0332;95.6485;98.2595;95.798;101.969;100.129;98.6596
3343.9617;95.6373;98.2455;95.9731;101.967;100.119;98.6558
3345.8901;95.63;98.236;96.1294;101.969;100.111;98.6506
3347.8186;95.6288;98.2303;96.2719;101.975;100.107;98.6442
3349.7471;95.6324;98.227;96.4053;101.981;100.107;98.6383
3351.6755;95.6373;98.2251;96.5318;101.986;100.111;98.6345
3353.604;95.6403;98.2241;96.6507;101.989;100.116;98.6336
3355.5325;95.6409;98.2244;96.7596;101.989;100.12;98.6345
3357.4609;95.641;98.2264;96.8573;101.989;100.121;98.6356
3359.3894;95.6431;98.2303;96.9455;101.992;100.121;98.6366
3361.3179;95.6483;98.2353;97.0282;102;100.123;98.6382
3363.2463;95.6552;98.2398;97.1093;102.01;100.13;98.6416
3365.1748;95.6608;98.242;97.1899;102.019;100.143;98.6469
3367.1033;95.6628;98.2414;97.2669;102.023;100.158;98.6516
3369.0317;95.6602;98.2386;97.335;102.022;100.174;98.6518
3370.9602;95.6531;98.235;97.3897;102.02;100.185;98.6438
3372.8887;95.6415;98.2313;97.4297;102.021;100.189;98.6258
3374.8171;95.6252;98.2263;97.4579;102.027;100.182;98.5988
3376.7456;95.6046;98.2176;97.4796;102.037;100.164;98.566
3378.6741;95.582;98.2037;97.5005;102.045;100.139;98.5319
3380.6025;95.5623;98.1861;97.5245;102.047;100.114;98.501
3382.531;95.5508;98.1687;97.5528;102.042;100.097;98.4763
3384.4595;95.5505;98.1565;97.5844;102.032;100.095;98.4595
3386.3879;95.5595;98.1514;97.6169;102.023;100.106;98.4497
3388.3164;95.5716;98.1515;97.6473;102.018;100.125;98.4445
3390.2449;95.5795;98.1523;97.673;102.017;100.14;98.4413
3392.1733;95.5799;98.151;97.6926;102.019;100.147;98.4388
3394.1018;95.5751;98.1492;97.7058;102.02;100.145;98.438
3396.0303;95.5712;98.1524;97.7139;102.02;100.141;98.4421
3397.9587;95.5739;98.1664;97.7191;102.021;100.139;98.4541
3399.8872;95.5845;98.192;97.7232;102.024;100.142;98.476
3401.8157;95.5995;98.2236;97.7276;102.032;100.148;98.5064
3403.7441;95.614;98.2514;97.7325;102.044;100.153;98.5418
3405.6726;95.6247;98.2669;97.7377;102.057;100.153;98.577
3407.6011;95.632;98.2672;97.7425;102.071;100.149;98.6071
3409.5295;95.6379;98.2562;97.7465;102.084;100.145;98.6287
3411.458;95.6438;98.2415;97.7494;102.094;100.142;98.6409
3413.3865;95.6484;98.2301;97.7521;102.103;100.137;98.6448
3415.3149;95.6493;98.2257;97.756;102.108;100.128;98.6437
3417.2434;95.6454;98.2282;97.7629;102.109;100.114;98.6417
3419.1719;95.6389;98.2356;97.7744;102.106;100.098;98.6426
3421.1003;95.6337;98.2456;97.7902;102.099;100.086;98.649
3423.0288;95.6335;98.2564;97.807;102.087;100.084;98.6613
3424.9573;95.6389;98.2667;97.8205;102.073;100.09;98.6776
3426.8857;95.6473;98.275;97.8265;102.06;100.1;98.6948
3428.8142;95.6544;98.2804;97.8239;102.052;100.107;98.7092
3430.7427;95.657;98.2832;97.815;102.052;100.108;98.7187
3432.6711;95.6543;98.2847;97.804;102.062;100.102;98.7226
3434.5996;95.6478;98.2859;97.7939;102.079;100.093;98.7226
3436.5281;95.6404;98.2871;97.785;102.097;100.087;98.7211
3438.4565;95.6347;98.2866;97.7754;102.111;100.083;98.7204
3440.385;95.6323;98.283;97.7629;102.116;100.083;98.7214
3442.3135;95.6332;98.2755;97.7486;102.114;100.085;98.7225
3444.2419;95.6356;98.2656;97.7369;102.109;100.087;98.7216
3446.1704;95.6366;98.2563;97.7336;102.106;100.089;98.7173
3448.0989;95.6343;98.2501;97.7415;102.111;100.091;98.7106
3450.0273;95.6287;98.2479;97.7587;102.122;100.092;98.7045
3451.9558;95.6221;98.2488;97.7791;102.137;100.09;98.7025
3453.8843;95.6171;98.2509;97.7963;102.148;100.087;98.7063
3455.8127;95.6147;98.2529;97.807;102.152;100.082;98.7149
3457.7412;95.6138;98.2543;97.8115;102.146;100.076;98.7254
3459.6697;95.6123;98.2556;97.8128;102.131;100.07;98.7349
3461.5981;95.609;98.2573;97.813;102.113;100.067;98.7413
3463.5266;95.6055;98.2596;97.8123;102.098;100.065;98.7445
3465.4551;95.6048;98.2616;97.8086;102.093;100.067;98.7454
3467.3835;95.6087;98.2619;97.8004;102.097;100.073;98.7449
3469.312;95.616;98.2582;97.7884;102.109;100.08;98.7438
3471.2405;95.6226;98.2491;97.7764;102.12;100.084;98.7419
3473.1689;95.6245;98.2349;97.7692;102.127;100.083;98.7384
3475.0974;95.6196;98.218;97.7702;102.127;100.074;98.7318
3477.0259;95.6095;98.2023;97.7791;102.122;100.059;98.7206
3478.9543;95.5976;98.1913;97.7919;102.118;100.045;98.7046
3480.8828;95.5873;98.1867;97.8038;102.118;100.037;98.6863
3482.8113;95.5809;98.1878;97.812;102.124;100.041;98.6717
3484.7397;95.5795;98.1925;97.8175;102.131;100.055;98.6675
3486.6682;95.5842;98.1993;97.8239;102.136;100.072;98.6774
3488.5967;95.5952;98.2078;97.8343;102.135;100.086;98.6989
3490.5251;95.6111;98.2182;97.8493;102.129;100.091;98.7245
3492.4536;95.6279;98.2297;97.8667;102.121;100.09;98.745
3494.3821;95.6409;98.2403;97.8833;102.115;100.084;98.755
3496.3105;95.6462;98.2474;97.8975;102.113;100.079;98.7552
3498.239;95.6437;98.2494;97.9099;102.114;100.078;98.7512
3500.1675;95.6367;98.2472;97.9224;102.113;100.08;98.7489
3502.0959;95.63;98.2427;97.9371;102.105;100.082;98.7504
3504.0244;95.6269;98.2378;97.9546;102.089;100.081;98.753
3505.9529;95.6274;98.2324;97.9753;102.069;100.075;98.7515
3507.8813;95.6297;98.2255;97.9996;102.052;100.067;98.7428
3509.8098;95.6316;98.217;98.0281;102.047;100.059;98.7286
3511.7383;95.6324;98.2091;98.0598;102.056;100.055;98.7144
3513.6667;95.6327;98.2057;98.092;102.075;100.053;98.7058
3515.5952;95.6332;98.2094;98.1203;102.093;100.055;98.7058
3517.5237;95.6344;98.2198;98.1411;102.099;100.056;98.7133
3519.4521;95.6367;98.2322;98.1535;102.088;100.056;98.7246
3521.3806;95.6406;98.2403;98.1608;102.06;100.052;98.7351
3523.3091;95.646;98.2387;98.1679;102.023;100.044;98.7406
3525.2375;95.6517;98.2269;98.1792;101.989;100.034;98.7398
3527.166;95.6544;98.2088;98.1958;101.97;100.023;98.7335
3529.0945;95.6507;98.1904;98.2168;101.972;100.013;98.7244
3531.0229;95.6395;98.1763;98.2412;101.992;100.007;98.7154
3532.9514;95.6234;98.1678;98.2699;102.023;100.005;98.7083
3534.8799;95.6077;98.1635;98.3037;102.056;100.004;98.7034
3536.8083;95.5976;98.1615;98.3418;102.079;100.003;98.7006
3538.7368;95.5959;98.1605;98.3801;102.086;100.002;98.7001
3540.6653;95.6018;98.1604;98.4124;102.072;100;98.7029
3542.5938;95.6117;98.162;98.4348;102.043;99.9996;98.7098
3544.5222;95.6222;98.1658;98.4488;102.005;100;98.7208
3546.4507;95.6313;98.1715;98.4626;101.969;100.001;98.733
3548.3792;95.6388;98.1784;98.4862;101.946;100;98.7422
3550.3076;95.6441;98.1856;98.5251;101.939;99.9953;98.7444
3552.2361;95.645;98.1926;98.5759;101.949;99.987;98.7387
3554.1646;95.6377;98.1991;98.6285;101.971;99.9776;98.7276
3556.093;95.6197;98.2044;98.6719;101.999;99.9691;98.715
3558.0215;95.5921;98.2075;98.6996;102.021;99.9625;98.7044
3559.95;95.5605;98.2071;98.7112;102.021;99.9576;98.6973
3561.8784;95.5345;98.2028;98.7138;101.989;99.954;98.6935
3563.8069;95.5238;98.1962;98.7196;101.932;99.9524;98.6926
3565.7354;95.5332;98.191;98.7412;101.875;99.955;98.6946
3567.6638;95.5575;98.1896;98.7827;101.843;99.9639;98.699
3569.5923;95.5853;98.1913;98.8357;101.845;99.9792;98.7045
3571.5208;95.606;98.1936;98.8863;101.869;99.9975;98.7099
3573.4492;95.6156;98.1947;98.9237;101.9;100.014;98.7151
3575.3777;95.6161;98.1955;98.9449;101.928;100.025;98.7212
3577.3062;95.612;98.1978;98.9532;101.95;100.028;98.7289
3579.2346;95.6072;98.2027;98.9547;101.958;100.024;98.7375
3581.1631;95.6036;98.2086;98.9551;101.943;100.012;98.7442
3583.0916;95.6008;98.212;98.9572;101.9;99.9969;98.7455
3585.02;95.5977;98.2091;98.9594;101.827;99.9827;98.7394
3586.9485;95.5937;98.1982;98.9583;101.734;99.9751;98.7272
3588.877;95.59;98.182;98.9523;101.637;99.9778;98.7132
3590.8054;95.5888;98.1659;98.9458;101.547;99.9904;98.702
3592.7339;95.5908;98.1547;98.9466;101.471;100.008;98.6958
3594.6624;95.5949;98.1501;98.9615;101.415;100.023;98.6942
3596.5908;95.599;98.1505;98.9925;101.383;100.031;98.6964
3598.5193;95.6011;98.1533;99.0363;101.381;100.032;98.7021
3600.4478;95.6008;98.1562;99.0862;101.413;100.026;98.7115
3602.3762;95.5986;98.1583;99.1356;101.479;100.019;98.7238
3604.3047;95.5953;98.1596;99.1795;101.567;100.015;98.7361
3606.2332;95.5911;98.16;99.2147;101.659;100.013;98.7428
3608.1616;95.5856;98.1591;99.2391;101.733;100.013;98.7389
3610.0901;95.5781;98.1566;99.2513;101.77;100.011;98.7227
3612.0186;95.5683;98.1535;99.252;101.762;100.005;98.6983
3613.947;95.5572;98.1519;99.2439;101.717;99.9949;98.6739
3615.8755;95.5464;98.1538;99.2322;101.658;99.9845;98.6574
3617.804;95.5376;98.1594;99.2221;101.607;99.9772;98.6515
3619.7324;95.5318;98.1672;99.2171;101.581;99.9748;98.6534
3621.6609;95.5294;98.174;99.2184;101.578;99.9766;98.6591
3623.5894;95.531;98.1766;99.2259;101.582;99.9805;98.6666
3625.5178;95.5371;98.1725;99.2394;101.572;99.9835;98.6766
3627.4463;95.5462;98.1621;99.2593;101.538;99.9827;98.6906
3629.3748;95.5534;98.1487;99.2856;101.498;99.9762;98.7074
3631.3032;95.5534;98.1369;99.3157;101.481;99.9652;98.7217
3633.2317;95.5435;98.1293;99.3454;101.508;99.9527;98.7273
3635.1602;95.5247;98.1258;99.3726;101.582;99.9405;98.7233
3637.0886;95.4994;98.125;99.3975;101.702;99.9279;98.7143
3639.0171;95.4709;98.1254;99.4207;101.858;99.9135;98.7062
3640.9456;95.4441;98.1246;99.4401;102.027;99.8974;98.7024
3642.874;95.4265;98.1201;99.4518;102.167;99.8826;98.7022
3644.8025;95.4271;98.1111;99.4525;102.23;99.875;98.7022
3646.731;95.4511;98.1013;99.4448;102.199;99.8809;98.7
3648.6594;95.4918;98.0973;99.4375;102.108;99.9021;98.6977
3650.5879;95.5313;98.1012;99.4389;102.015;99.9309;98.6995
3652.5164;95.5535;98.1075;99.4493;101.954;99.9545;98.7056
3654.4448;95.5548;98.1098;99.4638;101.926;99.9639;98.7111
3656.3733;95.5412;98.1078;99.4787;101.927;99.9586;98.7119
3658.3018;95.5211;98.1064;99.4939;101.96;99.9438;98.7073
3660.2302;95.5004;98.1107;99.5108;102.029;99.9273;98.7
3662.1587;95.4826;98.1234;99.5305;102.134;99.9159;98.6941
3664.0872;95.4691;98.143;99.552;102.262;99.9152;98.6929
3666.0156;95.4614;98.1635;99.5721;102.383;99.9286;98.6971
3667.9441;95.4621;98.177;99.5853;102.448;99.9574;98.7035
3669.8726;95.4744;98.177;99.5872;102.408;99.999;98.7064
3671.801;95.4982;98.165;99.579;102.261;100.045;98.7022
3673.7295;95.526;98.1522;99.5677;102.069;100.084;98.6938
3675.658;95.547;98.1495;99.56;101.917;100.109;98.6882
3677.5864;95.5556;98.158;99.5579;101.844;100.124;98.6894
3679.5149;95.5535;98.1718;99.5604;101.845;100.136;98.6975
3681.4434;95.5458;98.1851;99.5654;101.895;100.148;98.711
3683.3718;95.539;98.1934;99.5689;101.95;100.163;98.7275
3685.3003;95.5401;98.1942;99.5675;101.954;100.177;98.7429
3687.2288;95.5516;98.1877;99.5613;101.874;100.188;98.7515
3689.1572;95.5679;98.1783;99.5557;101.727;100.188;98.7494
3691.0857;95.5776;98.1702;99.5562;101.576;100.176;98.7363
3693.0142;95.5726;98.1629;99.5627;101.472;100.156;98.7157
3694.9426;95.5527;98.1518;99.5698;101.427;100.133;98.6925
3696.8711;95.5232;98.1329;99.5718;101.425;100.111;98.6714
3698.7996;95.4904;98.1058;99.5659;101.442;100.091;98.6558
3700.728;95.4606;98.0745;99.5528;101.461;100.075;98.6475
3702.6565;95.4393;98.0461;99.5369;101.472;100.068;98.6453
3704.585;95.4304;98.028;99.5247;101.478;100.07;98.6456
3706.5134;95.4344;98.0243;99.5219;101.488;100.082;98.6426
3708.4419;95.4463;98.0327;99.5302;101.511;100.097;98.6315
3710.3704;95.4564;98.0456;99.5448;101.554;100.106;98.6117
3712.2988;95.4558;98.0541;99.5563;101.6;100.102;98.588
3714.2273;95.4429;98.0541;99.5559;101.624;100.087;98.5666
3716.1558;95.4229;98.047;99.5405;101.604;100.067;98.5516
3718.0842;95.4038;98.0374;99.5124;101.536;100.049;98.5439
3720.0127;95.3918;98.029;99.4769;101.428;100.036;98.5421
3721.9412;95.3884;98.0243;99.4415;101.309;100.029;98.5447
3723.8696;95.3901;98.0237;99.4143;101.216;100.027;98.5511
3725.7981;95.3912;98.0264;99.4005;101.18;100.027;98.561
3727.7266;95.3883;98.0301;99.4001;101.203;100.03;98.5732
3729.655;95.3838;98.032;99.4094;101.261;100.034;98.5848
3731.5835;95.3834;98.0304;99.4249;101.329;100.039;98.5919
3733.512;95.3906;98.026;99.4462;101.405;100.042;98.5922
3735.4404;95.4025;98.0226;99.474;101.509;100.04;98.5874
3737.3689;95.4117;98.0244;99.507;101.655;100.034;98.5827
3739.2974;95.413;98.0335;99.5409;101.836;100.025;98.5825
3741.2258;95.4078;98.0485;99.5696;102.022;100.017;98.5879
3743.1543;95.4027;98.0643;99.5868;102.171;100.012;98.5958
3745.0828;95.4053;98.0738;99.5872;102.245;100.009;98.5994
3747.0112;95.4174;98.0699;99.5705;102.239;100.008;98.592
3748.9397;95.4328;98.0512;99.5433;102.184;100.007;98.572
